time,seconds_elapsed,z,y,x
1761316078348910800,0.072910888671875,6.320480785888433,0.45234848481640216,0.3749543890884146
1761316078358893800,0.082893798828125,6.82711630281806,0.6040745852880179,0.7024984999652951
1761316078368876000,0.0928759765625,7.304416419669986,0.7342015790224075,0.9572269289456308
1761316078378858800,0.102858642578125,7.677870377600192,0.8222636010959744,1.1182413745053112
1761316078388842000,0.112842041015625,7.910822224384546,0.8352233281731605,1.0790370529726148
1761316078398824000,0.122823974609375,8.018038152000308,0.8340304651267826,0.8847510369300842
1761316078408807000,0.132806884765625,8.09776284610033,0.8461138477608561,0.6570178746420889
1761316078418790000,0.142789794921875,8.162399861183761,0.847455763889104,0.46558264492079615
1761316078428772000,0.152772216796875,8.28732329492569,0.8589465874575078,0.24942007517283782
1761316078438754800,0.1627548828125,8.397641864731908,0.940352804903686,0.05067837662938982
1761316078448737800,0.17273779296875,8.442422671222687,1.1025411165483294,-0.05246468465742655
1761316078458721000,0.182720947265625,8.43014537345171,1.3289464642986655,-0.09739364004777744
1761316078468702700,0.19270263671875,8.309077446094156,1.542095732373744,-0.12898260947223752
1761316078478686000,0.20268603515625,8.0260525316298,1.6666178918384014,-0.13123976814872584
1761316078488669000,0.2126689453125,7.5927850332498545,1.7631842690154909,-0.04504104202927556
1761316078498651000,0.22265087890625,7.0731322138369075,1.8832634775966404,0.047994927965383974
1761316078508634000,0.232634033203125,6.418486986610293,1.9486825829684733,0.14309819205366076
1761316078518616800,0.242616943359375,5.714823753714561,1.9979870043635368,0.18559841332659124
1761316078528600000,0.25260009765625,5.0735623241961,1.8290186771899462,0.22808782094456254
1761316078538582000,0.26258203125,4.461501270198822,1.1027566589951514,0.33366759872585533
1761316078548565000,0.27256494140625,3.528449435958266,-0.02022358060032129,0.5830381904674694
1761316078558548000,0.2825478515625,1.5675532681047915,-1.5352470355227588,0.795493959853053
1761316078568530200,0.2925302734375,-1.307428752234578,-3.605961130183935,1.1635047768812625
1761316078578513000,0.302512939453125,-4.5218630921810865,-5.3449172591328615,1.5715901224054396
1761316078588496000,0.312495849609375,-7.461990077126026,-5.537195734745263,1.225828838847205
1761316078598478000,0.32247802734375,-9.619920975208283,-4.664122276127338,0.6836783564221114
1761316078608460800,0.332460693359375,-11.299329521167278,-3.520793952769041,0.550930622262694
1761316078618444000,0.342444091796875,-13.187968846583365,-2.375101530627906,0.6470171435009687
1761316078628427000,0.352427001953125,-15.382366896319388,-1.4413798343017696,0.6270679228626191
