time,seconds_elapsed,z,y,x
1761317111546842000,0.079842041015625,-0.22508009049594402,-0.17649316972047088,-0.3969695658132434
1761317111556824000,0.089823974609375,-0.07977613202631473,-0.16707053072825073,-0.2835824752818793
1761317111566807000,0.09980712890625,0.008508300626277924,-0.11423691229373216,-0.16346885297447442
1761317111576790000,0.1097900390625,0.04942950907945633,-0.043596857403218746,-0.04550312941595912
1761317111586773200,0.119773193359375,0.08861585656404494,-0.011313640370592475,0.034448066916316744
1761317111596756000,0.129755859375,0.06769757169783115,0.013958236595243215,0.08274798744395374
1761317111606739000,0.139739013671875,0.028859599259495734,0.0019073679912835358,0.05859861170202493
1761317111616721200,0.14972119140625,-0.019874328771233556,-0.008259221236035227,0.0012852175049483776
1761317111626704000,0.159703857421875,-0.02641629776060581,-0.02227079545371234,-0.04506517639011144
1761317111636687000,0.16968701171875,-0.011270751076936722,-0.05152363181449473,-0.058838484872505065
1761317111646670000,0.179670166015625,-0.009027940586209296,-0.07622399250268935,-0.06798259918428957
1761317111656653000,0.189653076171875,-0.06492810698449611,-0.05689904124252498,-0.07415317757800222
1761317111666636000,0.199635986328125,-0.1590536668807268,-0.014861395980045199,-0.05935885548479855
1761317111676618000,0.209617919921875,-0.24837153423428535,0.021554829204082488,-0.033422450195625425
1761317111686601200,0.219601318359375,-0.27722821088433264,0.05927183478847146,0.022358035345748064
1761317111696584000,0.229583984375,-0.21555939795672893,0.08669920928776263,0.08785641649886965
1761317111706567200,0.239567138671875,-0.11546762313246726,0.09785860894471406,0.12554039659649133
1761317111716550100,0.249550048828125,-0.014222586619853973,0.09063596421480179,0.1616898971358314
1761317111726533000,0.259533203125,0.08815349974930285,0.07889109282009303,0.14673048414140938
1761317111736515000,0.26951513671875,0.12738777802884577,0.06458090098202228,0.0821926916487515
1761317111746498000,0.279498046875,0.14220423888862133,0.046868207224085925,0.04575933266673237
1761317111756481300,0.289481201171875,0.11236965711712836,0.035195524282753465,0.013974858936481177
1761317111766464000,0.299464111328125,0.06506254701912403,0.01493599558621645,-0.032315183073468506
1761317111776447000,0.309447021484375,0.0184346513569355,-0.010538856605812906,-0.04056286000218242
1761317111786430200,0.31943017578125,-0.040347207957506175,-0.014826689992845057,-0.027809030760638415
1761317111796412000,0.329411865234375,-0.10324585494101048,0.009097133364900947,-0.018566607173532246
1761317111806395100,0.33939501953125,-0.08912965130507945,0.038954949881508945,-0.023833989649824798
1761317111816378000,0.349378173828125,-0.05942191078364849,0.0737771108072251,-0.0031449469622224567
1761317111826361000,0.359361083984375,-0.05546352854669094,0.03255940362550318,0.036183110547997055
1761317111836344000,0.369343994140625,-0.12533376810848712,-0.004794321604445577,0.03655252838227898
1761317111846327000,0.3793271484375,-0.20228139871060846,-0.016817790744826196,0.023732246308401227
1761317111856309200,0.389309326171875,-0.27687983583807946,-0.0028331045340746638,0.003978329046443105
1761317111866292000,0.3992919921875,-0.3173024471193552,0.012799641144648193,-0.024817301598750053
1761317111876275000,0.40927490234375,-0.2756055781185627,0.0008377659983932972,-0.04059632388036698
1761317111886258200,0.419258056640625,-0.191379480946064,-0.03958623352237046,-0.057859739500842985
1761317111896241200,0.4292412109375,-0.051715574190020555,-0.07209522213488817,-0.06490593168530613
1761317111906224000,0.43922412109375,0.08874152877032757,-0.09869637494310736,-0.052459049501083786
1761317111916206000,0.4492060546875,0.19995032541453836,-0.13215557695254682,-0.04175053541678935
1761317111926189300,0.459189208984375,0.2266319961130619,-0.12199074129089713,-0.06167337950486689
1761317111936172000,0.469172119140625,0.1871691697746515,-0.10592194228246807,-0.08762848949450999
1761317111946155000,0.479155029296875,0.1122241111665964,-0.07838080521039664,-0.06999901704061776
1761317111956138200,0.48913818359375,-0.03566869475245476,-0.061957932067289945,-0.04419931680839508
1761317111966121000,0.499120849609375,-0.22460487419962882,-0.04217179303616285,-0.027034831517748534
1761317111976103200,0.509103271484375,-0.37989480463266373,-0.024638620563596485,-0.0132405167799443
1761317111986086100,0.519086181640625,-0.3949444897264242,-0.01814151362925768,-0.006027881987392902
1761317111996069000,0.529069091796875,-0.348875396990776,-0.006952303355932235,0.012910554173216224
1761317112006052000,0.539052001953125,-0.25444062501490117,-0.021552491116523742,0.0015582622926682234
1761317112016035000,0.54903515625,-0.18622049074769018,-0.029153540704771875,-0.03295139861777425
