time,seconds_elapsed,z,y,x
1761315696984993000,0.073992919921875,1.3346936702728271,0.005987093318253756,-0.3302385210990906
1761315696994976000,0.08397607421875,1.3308424949645996,0.061279453337192535,-0.3419870138168335
1761315697004958200,0.093958251953125,1.3142735958099365,0.10182155668735504,-0.33694911003112793
1761315697014940000,0.10393994140625,1.2922254800796509,0.12190989404916763,-0.3138142228126526
1761315697024923100,0.113923095703125,1.2726619243621826,0.1289590299129486,-0.2764527499675751
1761315697034904800,0.12390478515625,1.2623316049575806,0.12704917788505554,-0.22364628314971924
1761315697044887000,0.133886962890625,1.2620465755462646,0.09261903911828995,-0.17216286063194275
1761315697054870000,0.1438701171875,1.280579924583435,0.06087326258420944,-0.12385515868663788
1761315697064852000,0.15385205078125,1.3126769065856934,0.03782866150140762,-0.06686937063932419
1761315697074834200,0.163834228515625,1.3460474014282227,0.03561272472143173,-0.012448403052985668
1761315697084817200,0.173817138671875,1.365700125694275,0.037867091596126556,0.031062588095664978
1761315697094799000,0.183799072265625,1.3776483535766602,0.04097380116581917,0.06053860858082771
1761315697104781000,0.193781005859375,1.3869351148605347,0.03809119388461113,0.07351565361022949
1761315697114764000,0.203763916015625,1.3771402835845947,0.036191344261169434,0.05564246326684952
1761315697124746000,0.21374609375,1.355459213256836,0.03976237773895264,0.023596379905939102
1761315697134729500,0.2237294921875,1.3361388444900513,0.07737558335065842,-0.011998291127383709
1761315697144711400,0.23371142578125,1.3136388063430786,0.13043560087680817,-0.04878746345639229
1761315697154693400,0.243693359375,1.283815860748291,0.17115356028079987,-0.09277181327342987
1761315697164676400,0.25367626953125,1.259599208831787,0.19738249480724335,-0.1435002237558365
1761315697174658300,0.263658203125,1.234626293182373,0.19397318363189697,-0.18775318562984467
1761315697184640500,0.273640625,1.208033800125122,0.16816209256649017,-0.22157612442970276
1761315697194623500,0.28362353515625,1.1712005138397217,0.13703373074531555,-0.23634152114391327
1761315697204605400,0.29360546875,1.121031403541565,0.1158759742975235,-0.2347699999809265
1761315697214587400,0.30358740234375,1.0744268894195557,0.09017079323530197,-0.22766020894050598
1761315697224570600,0.313570556640625,1.0283920764923096,0.042041610926389694,-0.21362720429897308
1761315697234552300,0.32355224609375,0.9969698190689087,0.007493171375244856,-0.1925097405910492
1761315697244534500,0.333534423828125,0.9751103520393372,-0.009726028889417648,-0.17370863258838654
1761315697254517200,0.343517333984375,0.9578680396080017,-0.026406317949295044,-0.15931162238121033
1761315697264499500,0.35349951171875,0.936255693435669,-0.04309927672147751,-0.1531381458044052
1761315697274481400,0.3634814453125,0.9159851670265198,-0.03908015415072441,-0.13997173309326172
1761315697284464400,0.37346435546875,0.890871524810791,-0.006911566946655512,-0.11721742898225784
1761315697294446600,0.383446533203125,0.865551769733429,0.035194821655750275,-0.0986909568309784
1761315697304428300,0.39342822265625,0.8258877396583557,0.07502426207065582,-0.09676629304885864
1761315697314411500,0.40341162109375,0.7803377509117126,0.10194189101457596,-0.11343429237604141
1761315697324393500,0.4133935546875,0.726222574710846,0.13251124322414398,-0.13264553248882294
1761315697334376400,0.42337646484375,0.6740385293960571,0.16264426708221436,-0.15032736957073212
1761315697344358400,0.4333583984375,0.6304961442947388,0.17731988430023193,-0.16746588051319122
1761315697354340400,0.44334033203125,0.5956084728240967,0.17882509529590607,-0.18032361567020416
1761315697364323300,0.4533232421875,0.5649021863937378,0.17212459444999695,-0.1778002679347992
1761315697374305500,0.463305419921875,0.5555065870285034,0.1755896657705307,-0.16277757287025452
1761315697384287200,0.473287353515625,0.5492236614227295,0.19907821714878082,-0.1492958515882492
1761315697394270500,0.4832705078125,0.5543454885482788,0.21532092988491058,-0.13345129787921906
1761315697404252400,0.49325244140625,0.5540911555290222,0.2213178277015686,-0.11899246275424957
1761315697414234400,0.503234375,0.5486225485801697,0.21803060173988342,-0.10020933300256729
1761315697424217300,0.51321728515625,0.5333570241928101,0.20164337754249573,-0.09270507842302322
1761315697434199300,0.52319921875,0.5127117037773132,0.19747646152973175,-0.09674623608589172
1761315697444181500,0.533181396484375,0.4873643219470978,0.18180881440639496,-0.11347648501396179
1761315697454164500,0.54316455078125,0.4584049880504608,0.15487119555473328,-0.15530817210674286
1761315697464146400,0.553146484375,0.43178749084472656,0.11945727467536926,-0.21190592646598816
1761315697474128400,0.56312841796875,0.41270169615745544,0.08010520786046982,-0.2771042585372925
1761315697484111400,0.573111328125,0.3923679292201996,0.029201548546552658,-0.3440049886703491
1761315697494093300,0.58309326171875,0.3597385585308075,-0.04972847178578377,-0.3976217210292816
1761315697504075500,0.593075439453125,0.31948649883270264,-0.12005163729190826,-0.4394996464252472
1761315697514058200,0.603058349609375,0.28760331869125366,-0.1492329090833664,-0.45227357745170593
1761315697524040400,0.61304052734375,0.27281931042671204,-0.15488068759441376,-0.44664257764816284
1761315697534023400,0.6230234375,0.2672882378101349,-0.13370119035243988,-0.41152751445770264
1761315697544005400,0.63300537109375,0.263580322265625,-0.08460181206464767,-0.3503064811229706
1761315697553987600,0.642987548828125,0.246332049369812,-0.03719720244407654,-0.29020658135414124
1761315697563970300,0.65297021484375,0.22789710760116577,-0.021894408389925957,-0.23862622678279877
1761315697573952500,0.662952392578125,0.20425154268741608,-0.02895376831293106,-0.20801135897636414
1761315697583934200,0.672934326171875,0.19315095245838165,-0.059249889105558395,-0.18875350058078766
1761315697593917400,0.68291748046875,0.19152404367923737,-0.10131119191646576,-0.17688368260860443
1761315697603899400,0.6928994140625,0.19498375058174133,-0.1378857046365738,-0.1661764532327652
1761315697613881300,0.70288134765625,0.18202567100524902,-0.14522488415241241,-0.14717315137386322
1761315697623864300,0.7128642578125,0.16798681020736694,-0.12248601019382477,-0.1277616322040558
1761315697633846500,0.722846435546875,0.14842896163463593,-0.07972303777933121,-0.11727312207221985
1761315697643828500,0.732828369140625,0.13348250091075897,-0.04030132666230202,-0.1214795857667923
1761315697653811500,0.7428115234375,0.11623723059892654,-0.018403705209493637,-0.12454023957252502
1761315697663793400,0.75279345703125,0.1149144396185875,-0.0016508244443684816,-0.1208786591887474
1761315697673775400,0.762775390625,0.11553493142127991,0.024391116574406624,-0.09702058136463165
1761315697683758600,0.772758544921875,0.11150876432657242,0.06370150297880173,-0.060928888618946075
1761315697693740300,0.782740234375,0.10308851301670074,0.12022943049669266,-0.012195896357297897
1761315697703723500,0.7927236328125,0.0946660041809082,0.19173796474933624,0.043538469821214676
1761315697713705200,0.802705322265625,0.08455272018909454,0.2560451328754425,0.09604977071285248
1761315697723687400,0.8126875,0.07107126712799072,0.28604671359062195,0.13001146912574768
1761315697733670400,0.82267041015625,0.05691055953502655,0.27969861030578613,0.14633794128894806
1761315697743652400,0.83265234375,0.05514568090438843,0.2696230709552765,0.1506703644990921
1761315697753634600,0.842634521484375,0.05993048846721649,0.2566557228565216,0.14815688133239746
1761315697763617500,0.852617431640625,0.0608772411942482,0.22719931602478027,0.13950400054454803
1761315697773599500,0.862599609375,0.04902873933315277,0.1980224847793579,0.13172399997711182
1761315697783581400,0.87258154296875,0.02987661585211754,0.1680576652288437,0.12999826669692993
1761315697793564400,0.882564453125,0.0025777481496334076,0.12516100704669952,0.14016921818256378
1761315697803546400,0.89254638671875,-0.015790073201060295,0.09116841107606888,0.1553817242383957
1761315697813528300,0.9025283203125,-0.03355215862393379,0.08666946738958359,0.17871083319187164
1761315697823511300,0.91251123046875,-0.03285627439618111,0.14331382513046265,0.22437472641468048
1761315697833493500,0.922493408203125,-0.026471711695194244,0.272585928440094,0.296638548374176
1761315697843475500,0.932475341796875,0.0014997360995039344,0.38250255584716797,0.3788977265357971
1761315697853458400,0.94245849609375,0.032475993037223816,0.4017835259437561,0.4217905104160309
1761315697863440600,0.952440673828125,0.048662684857845306,0.3308350443840027,0.41706764698028564
1761315697873422300,0.96242236328125,0.05081408470869064,0.21171681582927704,0.37094756960868835
1761315697883405600,0.972405517578125,0.05083698779344559,0.06371110677719116,0.29462483525276184
1761315697893387300,0.98238720703125,0.04236365482211113,-0.08158132433891296,0.22021295130252838
1761315697903370500,0.99237060546875,0.01685350202023983,-0.16729089617729187,0.16591855883598328
1761315697913352400,1.0023525390625,-0.030593082308769226,-0.17365168035030365,0.14159560203552246
1761315697923334400,1.01233447265625,-0.09482692927122116,-0.11375664919614792,0.15199339389801025
1761315697933317400,1.0223173828125,-0.16258324682712555,0.0039703925140202045,0.18259550631046295
1761315697943299300,1.03229931640625,-0.21238702535629272,0.12426884472370148,0.21769650280475616
1761315697953281300,1.04228125,-0.2308509200811386,0.22519515454769135,0.23395434021949768
1761315697963264500,1.052264404296875,-0.21903899312019348,0.27489131689071655,0.21665523946285248
1761315697973246200,1.06224609375,-0.204923614859581,0.2606411874294281,0.15932275354862213
1761315697983228400,1.072228515625,-0.18682396411895752,0.2174796164035797,0.09180575609207153
1761315697993211400,1.08221142578125,-0.15942810475826263,0.1643546223640442,0.03142808750271797
1761315698003193300,1.092193359375,-0.12376518547534943,0.13475199043750763,0.005987443495541811
1761315698013175600,1.102175537109375,-0.07972993701696396,0.13399213552474976,0.02044791355729103
1761315698023158300,1.112158203125,-0.03098716400563717,0.1638147383928299,0.07236171513795853
1761315698033140500,1.122140380859375,0.02816619910299778,0.2202710062265396,0.159525066614151
1761315698043122200,1.1321220703125,0.09607095271348953,0.2910468876361847,0.2739515006542206
1761315698053105400,1.14210546875,0.16668787598609924,0.41236111521720886,0.4053325355052948
1761315698063087400,1.15208740234375,0.24555179476737976,0.5461687445640564,0.5316755175590515
1761315698073069300,1.1620693359375,0.311396986246109,0.6159245371818542,0.63197922706604
1761315698083052300,1.17205224609375,0.3855452537536621,0.582703709602356,0.693395733833313
1761315698093034500,1.182034423828125,0.45872166752815247,0.42999210953712463,0.7135074734687805
1761315698103016400,1.192016357421875,0.516046941280365,0.1608240306377411,0.6988643407821655
1761315698112999400,1.20199951171875,0.5570067167282104,-0.15142510831356049,0.6649422645568848
1761315698122981400,1.2119814453125,0.5756475329399109,-0.3873492479324341,0.6214887499809265
1761315698132963800,1.2219638671875,0.5859527587890625,-0.5237025618553162,0.578291654586792
1761315698142946000,1.231946044921875,0.585393488407135,-0.577366054058075,0.5295978784561157
1761315698152928000,1.241927978515625,0.5744541883468628,-0.5494848489761353,0.48157674074172974
1761315698162911000,1.251910888671875,0.5474122166633606,-0.47701144218444824,0.4253861606121063
1761315698172893000,1.261892822265625,0.5037590861320496,-0.37366369366645813,0.3746912181377411
1761315698182875000,1.271875,0.4501110315322876,-0.2591022253036499,0.3229111135005951
1761315698192857900,1.28185791015625,0.39656105637550354,-0.16481852531433105,0.27676263451576233
1761315698202839800,1.29183984375,0.36357593536376953,-0.10919468104839325,0.22847020626068115
1761315698212822000,1.301822021484375,0.3510051667690277,-0.09694273769855499,0.183906689286232
1761315698222805000,1.311804931640625,0.37394776940345764,-0.10760363936424255,0.1542835533618927
1761315698232787000,1.321786865234375,0.4048037528991699,-0.13995641469955444,0.14056389033794403
1761315698242769000,1.331768798828125,0.4468425512313843,-0.17529043555259705,0.1310899704694748
1761315698252752000,1.341751953125,0.4977682828903198,-0.17990203201770782,0.13631340861320496
1761315698262733800,1.35173388671875,0.5442915558815002,-0.15414926409721375,0.15647247433662415
