time,seconds_elapsed,z,y,x
1761316097906073300,0.0680732421875,0.555839478969574,0.3946131765842438,-0.07650089263916016
1761316097916055600,0.0780556640625,0.2913658916950226,0.37899425625801086,0.17724807560443878
1761316097926038500,0.08803857421875,0.08307740837335587,-0.006359841208904982,0.3780461549758911
1761316097936020500,0.0980205078125,0.006700411904603243,-0.5284619331359863,0.46242162585258484
1761316097946003500,0.10800341796875,0.03284919261932373,-1.0005418062210083,0.4143177568912506
1761316097955985400,0.1179853515625,0.08341019600629807,-1.3440043926239014,0.27581074833869934
1761316097965968400,0.127968505859375,0.1337125152349472,-1.5020073652267456,0.08497315645217896
1761316097975951400,0.137951416015625,0.17995350062847137,-1.4961026906967163,-0.16257064044475555
1761316097985933300,0.147933349609375,0.25713858008384705,-1.4168213605880737,-0.4092318117618561
1761316097995916300,0.157916259765625,0.3749852180480957,-1.3359549045562744,-0.593919575214386
1761316098005898500,0.1678984375,0.4994078278541565,-1.2940391302108765,-0.7142947316169739
1761316098015881200,0.177881103515625,0.5838069319725037,-1.1915702819824219,-0.7918169498443604
1761316098025864400,0.187864501953125,0.5958835482597351,-0.9602252244949341,-0.851325511932373
1761316098035846400,0.197846435546875,0.559624433517456,-0.6557220816612244,-0.9241881966590881
1761316098045829400,0.207829345703125,0.46883058547973633,-0.4082481265068054,-1.0046201944351196
1761316098055811300,0.217811279296875,0.35034480690956116,-0.20231042802333832,-1.0687038898468018
1761316098065794600,0.227794677734375,0.24488362669944763,0.025695031508803368,-1.0676093101501465
1761316098075776300,0.2377763671875,0.18426652252674103,0.2605192959308624,-0.9723322987556458
1761316098085759500,0.247759521484375,0.16213750839233398,0.4698922336101532,-0.8144713044166565
1761316098095741200,0.2577412109375,0.14945687353610992,0.53294837474823,-0.596245288848877
1761316098105724400,0.267724365234375,0.14842835068702698,0.41492828726768494,-0.32707878947257996
1761316098115707400,0.277707275390625,0.1599496454000473,0.21542418003082275,0.008979995734989643
1761316098125689600,0.287689697265625,0.19618646800518036,0.036657363176345825,0.37070998549461365
1761316098135672300,0.29767236328125,0.24207912385463715,-0.10506000369787216,0.7016164064407349
1761316098145654500,0.307654541015625,0.28813210129737854,-0.224104106426239,0.951082706451416
1761316098155637500,0.317637451171875,0.33632731437683105,-0.282012403011322,1.1004314422607422
1761316098165619500,0.327619384765625,0.33788180351257324,-0.26960206031799316,1.1757901906967163
1761316098175602400,0.3376025390625,0.2936093807220459,-0.2596183717250824,1.16389000415802
1761316098185585400,0.34758544921875,0.24527381360530853,-0.27647191286087036,1.100903034210205
1761316098195567400,0.3575673828125,0.19614055752754211,-0.34143081307411194,1.017304539680481
1761316098205550300,0.36755029296875,0.12589728832244873,-0.4467569589614868,0.9615113735198975
1761316098215532300,0.3775322265625,0.06010523810982704,-0.4426751434803009,0.9485021233558655
1761316098225515300,0.387515380859375,0.027335839346051216,-0.5037973523139954,0.8969723582267761
1761316098235497500,0.39749755859375,-0.011471034958958626,-0.5737670660018921,0.8615522980690002
1761316098245480200,0.407480224609375,-0.018942533060908318,-0.551500141620636,0.8475584983825684
1761316098255463400,0.41746337890625,0.08925428986549377,-0.5074892640113831,0.8902761340141296
1761316098265445400,0.4274453125,0.21764954924583435,-0.3560832142829895,0.9090671539306641
1761316098275428400,0.437428466796875,0.22176535427570343,-0.1376933604478836,0.9196994304656982
1761316098285410300,0.447410400390625,0.04065069556236267,-0.016749361529946327,0.9530674815177917
1761316098295393500,0.4573935546875,-0.14061668515205383,0.04431227594614029,0.9392980933189392
1761316098305375200,0.467375244140625,-0.2260490208864212,0.2285391092300415,0.8383341431617737
1761316098315358500,0.4773583984375,-0.22637563943862915,0.6427974700927734,0.6790416836738586
1761316098325341400,0.487341552734375,-0.13256900012493134,1.1215174198150635,0.4832402169704437
1761316098335323400,0.497323486328125,0.030465487390756607,1.5135562419891357,0.3226078152656555
1761316098345306400,0.507306396484375,0.17021113634109497,1.536184549331665,0.11327723413705826
1761316098355288600,0.51728857421875,0.24128086864948273,0.982357919216156,-0.3315177857875824
1761316098365271300,0.527271240234375,0.3035386800765991,-0.3236096203327179,-1.1345653533935547
1761316098375253500,0.53725341796875,0.4215060770511627,-2.1334824562072754,-2.2954776287078857
1761316098385236500,0.547236572265625,0.5348057746887207,-3.174685001373291,-3.188169002532959
1761316098395219200,0.55721923828125,0.47353217005729675,-2.757139205932617,-3.16033673286438
1761316098405201400,0.567201416015625,0.29406601190567017,-0.8137862682342529,-2.2376019954681396
1761316098415184400,0.577184326171875,0.18166707456111908,1.3238577842712402,-1.1188435554504395
1761316098425166300,0.587166259765625,0.19027386605739594,2.4564995765686035,-0.3156241476535797
1761316098435149300,0.5971494140625,0.24998876452445984,2.746973991394043,0.03432420641183853
1761316098445131300,0.60713134765625,0.28845441341400146,2.4704983234405518,0.05978455767035484
1761316098455114200,0.6171142578125,0.2661380469799042,1.9011764526367188,-0.15540887415409088
1761316098465096400,0.627096435546875,0.21246230602264404,1.3024650812149048,-0.477411150932312
1761316098475079400,0.637079345703125,0.1557428538799286,0.8109784722328186,-0.8229213356971741
1761316098485062400,0.6470625,0.12862016260623932,0.39516985416412354,-1.105043888092041
1761316098495044400,0.65704443359375,0.12650401890277863,-0.006987958215177059,-1.2352925539016724
1761316098505027300,0.66702734375,0.15307651460170746,-0.43156319856643677,-1.1532647609710693
1761316098515009300,0.67700927734375,0.19859352707862854,-0.8629626631736755,-0.8667236566543579
1761316098524992500,0.686992431640625,0.229549840092659,-1.1621352434158325,-0.47277766466140747
1761316098534974500,0.696974365234375,0.2037552148103714,-1.3420990705490112,-0.06049609184265137
1761316098544957400,0.70695751953125,0.17183056473731995,-1.4516767263412476,0.34091445803642273
1761316098554940400,0.7169404296875,0.1238948255777359,-1.5348552465438843,0.7025770545005798
1761316098564922600,0.726922607421875,0.07809218764305115,-1.5573890209197998,1.0185507535934448
1761316098574905300,0.7369052734375,0.05899939313530922,-1.5028340816497803,1.2367660999298096
1761316098584887600,0.746887451171875,0.07465718686580658,-1.4001950025558472,1.3309998512268066
1761316098594870500,0.75687060546875,0.10617481917142868,-1.231834888458252,1.310616135597229
1761316098604852500,0.7668525390625,0.154744490981102,-1.0456032752990723,1.2210191488265991
1761316098614835500,0.77683544921875,0.21655963361263275,-0.8428259491920471,1.0673565864562988
1761316098624818700,0.786818603515625,0.27220240235328674,-0.6163667440414429,0.8685340285301208
1761316098634800400,0.79680029296875,0.2973176836967468,-0.40605637431144714,0.6501375436782837
