time,seconds_elapsed,z,y,x
1761315746349136400,0.074136474609375,0.27437275648117065,-0.6661026477813721,-0.3623120188713074
1761315746359119400,0.084119384765625,0.224300816655159,-0.7548996210098267,-0.49596303701400757
1761315746369101300,0.094101318359375,0.17543742060661316,-0.781286895275116,-0.5584439039230347
1761315746379083500,0.10408349609375,0.1313895434141159,-0.7140697836875916,-0.532870888710022
1761315746389065200,0.114065185546875,0.08830010145902634,-0.5770196914672852,-0.43199828267097473
1761315746399048400,0.12404833984375,0.0828494057059288,-0.4136315584182739,-0.2783466577529907
1761315746409030400,0.134030517578125,0.12763984501361847,-0.250918984413147,-0.09380628913640976
1761315746419012400,0.144012451171875,0.20432023704051971,-0.1322014033794403,0.09469864517450333
1761315746428994300,0.153994384765625,0.264360636472702,-0.06363680213689804,0.25629812479019165
1761315746438976300,0.163976318359375,0.282064288854599,-0.047780610620975494,0.3767068088054657
1761315746448959200,0.173959228515625,0.274929016828537,-0.054858870804309845,0.4533670246601105
1761315746458941400,0.18394140625,0.2630648910999298,-0.04470876604318619,0.5021069049835205
1761315746468923400,0.19392333984375,0.25338008999824524,0.004023704677820206,0.5222172737121582
1761315746478905300,0.2039052734375,0.25069695711135864,0.07573571056127548,0.5340829491615295
1761315746488888300,0.213888427734375,0.2440059930086136,0.15297876298427582,0.5453401803970337
1761315746498870300,0.223870361328125,0.23866581916809082,0.20315884053707123,0.5571438670158386
1761315746508852500,0.2338525390625,0.24634192883968353,0.22723683714866638,0.5695673227310181
1761315746518834400,0.24383447265625,0.2685662508010864,0.19584429264068604,0.5784913301467896
1761315746528817400,0.2538173828125,0.3039455711841583,0.10718080401420593,0.5867372155189514
1761315746538799400,0.26379931640625,0.33541056513786316,-0.00017414754256606102,0.6060150265693665
1761315746548781300,0.27378125,0.35650742053985596,-0.0872081071138382,0.6234982013702393
1761315746558763300,0.28376318359375,0.34477195143699646,-0.16348689794540405,0.6323596239089966
1761315746568745500,0.293745361328125,0.3037645220756531,-0.22721895575523376,0.6095690131187439
1761315746578728400,0.303728515625,0.2337939292192459,-0.27100077271461487,0.5372468829154968
1761315746588710400,0.31371044921875,0.145833358168602,-0.2952847480773926,0.4166141748428345
1761315746598692400,0.3236923828125,0.05286053940653801,-0.29185381531715393,0.27554547786712646
1761315746608674300,0.33367431640625,-0.026572467759251595,-0.25086307525634766,0.14740702509880066
1761315746618657300,0.3436572265625,-0.08457185328006744,-0.16351300477981567,0.06644398719072342
1761315746628639500,0.353639404296875,-0.10134149342775345,-0.022855371236801147,0.03519865870475769
1761315746638621400,0.363621337890625,-0.06397867202758789,0.15843212604522705,0.048531774431467056
1761315746648603400,0.373603271484375,0.020594799891114235,0.3344958424568176,0.09673046320676804
1761315746658585300,0.38358544921875,0.13722394406795502,0.4823172688484192,0.17113332450389862
1761315746668568300,0.393568359375,0.2668094336986542,0.5834287405014038,0.26163575053215027
1761315746678550500,0.403550537109375,0.3894623816013336,0.6250355839729309,0.34446990489959717
1761315746688532500,0.413532470703125,0.4902840256690979,0.6432567238807678,0.41232365369796753
1761315746698514400,0.423514404296875,0.54937744140625,0.6428554058074951,0.46369627118110657
1761315746708497400,0.433497314453125,0.5870950222015381,0.5987321734428406,0.4865398108959198
1761315746718479400,0.443479248046875,0.6171219348907471,0.5294340252876282,0.4845954477787018
1761315746728461300,0.45346142578125,0.6356928944587708,0.4525891840457916,0.4590063989162445
1761315746738443300,0.463443359375,0.6359298825263977,0.3810729384422302,0.39408543705940247
1761315746748425500,0.473425537109375,0.6192600727081299,0.3238917589187622,0.2961121201515198
1761315746758408200,0.483408203125,0.6003695130348206,0.29998961091041565,0.1790456771850586
1761315746768390400,0.493390380859375,0.5709751844406128,0.29346850514411926,0.0585484579205513
1761315746778372400,0.503372314453125,0.5251155495643616,0.32715296745300293,-0.06665792316198349
1761315746788354300,0.513354248046875,0.4787079989910126,0.388265460729599,-0.18040132522583008
1761315746798337500,0.523337646484375,0.42717984318733215,0.4581145644187927,-0.2777092456817627
1761315746808319200,0.5333193359375,0.37875592708587646,0.5118032097816467,-0.35454773902893066
1761315746818301400,0.543301513671875,0.34566187858581543,0.553399920463562,-0.41302090883255005
1761315746828283400,0.553283447265625,0.3223608732223511,0.5706132054328918,-0.445611834526062
1761315746838265300,0.563265380859375,0.30693957209587097,0.5653872489929199,-0.45995083451271057
1761315746848248600,0.57324853515625,0.3006625771522522,0.5459668636322021,-0.46212977170944214
1761315746858230300,0.583230224609375,0.30796709656715393,0.5186015367507935,-0.4420631229877472
1761315746868212500,0.59321240234375,0.33173373341560364,0.4923764169216156,-0.4077000021934509
1761315746878194400,0.6031943359375,0.36209189891815186,0.4753609299659729,-0.3694106638431549
1761315746888177400,0.613177490234375,0.4015446901321411,0.45267993211746216,-0.3287319540977478
1761315746898159400,0.623159423828125,0.44027265906333923,0.43261831998825073,-0.29064691066741943
1761315746908141300,0.633141357421875,0.4724580645561218,0.4040115475654602,-0.26424986124038696
1761315746918123500,0.64312353515625,0.4951367676258087,0.3616582155227661,-0.2614564597606659
