time,seconds_elapsed,z,y,x
1761317226610509000,0.075509033203125,0.4391799372941255,-1.0212578678946942,-0.2460853595258668
1761317226620491500,0.085491455078125,0.6657640026122331,-1.1503295804224907,-0.17083623993732033
1761317226630474200,0.09547412109375,0.8686772694855928,-1.2356368969604372,-0.14277422079630195
1761317226640457500,0.10545751953125,1.042286700463295,-1.309816231893003,-0.11564798466805368
1761317226650440400,0.1154404296875,1.1045224996238947,-1.3998466314300895,-0.035881533785536886
1761317226660423200,0.125423095703125,1.0876911918103693,-1.4551660753309725,-0.014395349370874463
1761317226670406400,0.135406494140625,1.0425503198355435,-1.467842747683078,-0.05467124565783888
1761317226680389400,0.145389404296875,0.9412456620901822,-1.4455217564120888,-0.05385876023117452
1761317226690372400,0.155372314453125,0.7331190444827079,-1.448782365643233,0.02962714956589043
1761317226700355300,0.165355224609375,0.4848211600065231,-1.4905971619352698,0.09492774312458932
1761317226710338300,0.17533837890625,0.3239192349106073,-1.4584098795577882,0.07558233359828591
1761317226720321500,0.185321533203125,0.18362696712315082,-1.4347612929448486,0.0484329357901588
1761317226730304500,0.195304443359375,0.03518471062779426,-1.4823761538177729,0.02049198574554175
1761317226740287200,0.205287353515625,-0.11633914526998997,-1.5548676817938685,-0.030904439492709934
1761317226750270500,0.2152705078125,-0.32790041350126264,-1.6029576128326355,-0.04103427690621465
1761317226760253400,0.22525341796875,-0.5280196657419204,-1.6468594445317983,-0.027200561739783732
1761317226770236400,0.235236328125,-0.7081997072815894,-1.68545221003741,-0.015039857819490134
1761317226780219400,0.245219482421875,-0.9076023356854915,-1.698940344902873,-0.04356814276538789
1761317226790201300,0.255201416015625,-1.1292968753963708,-1.665181575424969,-0.11286222640704363
1761317226800184600,0.2651845703125,-1.4180226318508387,-1.5788449158392845,-0.16978819218911229
1761317226810167300,0.275167236328125,-1.7754378936499355,-1.5296230581611394,-0.19287492540189996
1761317226820150300,0.285150390625,-2.093378054150939,-1.5279720760837197,-0.22550492831189184
1761317226830133500,0.295133544921875,-2.271808621674776,-1.5998820047795772,-0.19742727321032433
1761317226840116500,0.305116455078125,-2.202251101323962,-1.689941338150203,-0.1866528360166587
1761317226850099200,0.31509912109375,-2.0461013391911984,-1.6640768290534615,-0.26093437094837424
1761317226860082400,0.32508251953125,-1.9304086751312017,-1.6331725722238422,-0.38213695753626525
1761317226870065400,0.3350654296875,-1.9369880535215138,-1.6414099469542502,-0.3876017257481813
1761317226880048600,0.345048583984375,-2.00337103548944,-1.625513728033751,-0.3127711603652686
1761317226890031400,0.35503125,-2.1074562638640404,-1.4935411064326762,-0.3288514671484008
1761317226900014300,0.365014404296875,-2.251444463559985,-1.2919060428015887,-0.4221001346122473
1761317226909997600,0.37499755859375,-2.4386674093484877,-1.0411306622959673,-0.49068175913561135
1761317226919980300,0.384980224609375,-2.6786218283712864,-0.7888381552256644,-0.5677484130075201
1761317226929963300,0.39496337890625,-2.9663989057987927,-0.5285667051654309,-0.6508072564989328
1761317226939946500,0.404946533203125,-3.149862791314721,-0.2804529450844973,-0.6897571648791432
1761317226949929500,0.414929443359375,-3.186132959091663,-0.09011033290550112,-0.6749993023388088
1761317226959912200,0.424912109375,-3.0180063434392213,0.05768938790261745,-0.6035068684026599
1761317226969895400,0.4348955078125,-2.643101602178812,0.17158201680332422,-0.5203325087727978
1761317226979878400,0.44487841796875,-2.132351051145792,0.264846722086519,-0.4325859458565712
1761317226989861400,0.454861328125,-1.6304560067415237,0.34239005355946717,-0.3644871729467064
1761317226999844400,0.46484423828125,-1.0940864458054302,0.49826516346931454,-0.33538379152659326
1761317227009827300,0.474827392578125,-0.6317115108847617,0.6515010839819908,-0.3522233922444284
1761317227019809500,0.4848095703125,-0.3271171541690826,0.6940187678463756,-0.2825736452992074
1761317227029792300,0.494792236328125,-0.14032090936005115,0.6597787907227873,-0.1320185979009606
1761317227039775500,0.504775390625,0.057119479060173034,0.6727893712043762,-0.023525983146578073
1761317227049758500,0.514758544921875,0.30901684933304785,0.6908018516264856,0.01566840151399374
1761317227059741400,0.524741455078125,0.5715513489544392,0.677978172019124,0.08981372457910329
1761317227069724400,0.534724365234375,0.8474556177586317,0.6934573345713317,0.2017364964452572
1761317227079707400,0.544707275390625,1.0682774662882089,0.7333196816213429,0.3074488328313455
1761317227089690400,0.5546904296875,1.1905126838594675,0.7663834545724093,0.38246914863269776
1761317227099673600,0.564673583984375,1.168385023203492,0.8187232981406152,0.4123788049343973
1761317227109656300,0.57465625,1.0354548086166382,0.8929615236535667,0.4124766392856836
1761317227119639300,0.584639404296875,0.8466893095612525,0.9603691724941134,0.44139856319166715
1761317227129622500,0.59462255859375,0.6612491555362939,1.0002423331990837,0.4297028281683102
1761317227139605200,0.604605224609375,0.5160509955286979,1.078752683073282,0.45251573114208876
1761317227149588200,0.614588134765625,0.45831484587490556,1.1729299731567502,0.5783435663778335
1761317227159571500,0.624571533203125,0.4428279384076595,1.2758604785382748,0.7408487619519233
1761317227169554400,0.634554443359375,0.4821417116641998,1.371771752807498,0.8897302135821431
1761317227179537400,0.644537353515625,0.5629542010009289,1.4231851291805504,0.9964822500132023
1761317227189520400,0.654520263671875,0.6582867985993623,1.4508295074313877,1.0333435886163265
1761317227199503400,0.66450341796875,0.7253747139662504,1.4436501173213123,1.0261101302314548
1761317227209486600,0.674486572265625,0.7784078004956245,1.4346455576106905,0.981963895317167
1761317227219469300,0.68446923828125,0.882250452286005,1.41160458150208,0.9131665456838906
1761317227229451500,0.694451416015625,1.0111807835817337,1.3677084488913416,0.8818187828704714
1761317227239434500,0.7044345703125,1.1240098749041556,1.3371715640693902,0.900473872045055
1761317227249417200,0.714417236328125,1.205455985969305,1.3013672602385282,0.8993966712675988
1761317227259400400,0.724400390625,1.283045421606302,1.2681681704699992,0.8653427182354032
1761317227269383400,0.734383544921875,1.330377666145563,1.2128680157914757,0.7858833970732987
1761317227279366400,0.744366455078125,1.3967881206423043,1.1599693692967294,0.6907497561130672
1761317227289349400,0.754349365234375,1.4087018457978964,1.0793041794762015,0.6222982973080128
1761317227299332400,0.764332275390625,1.4427397244781255,1.004887528656423,0.5280892238467931
1761317227309315300,0.7743154296875,1.5422399631500243,0.991261738885939,0.47396059716567396
1761317227319298600,0.784298583984375,1.6158955664694308,0.9877961086019873,0.4535639250207692
1761317227329281300,0.79428125,1.5875059228092432,0.9213812701910734,0.5210652434941381
1761317227339264500,0.804264404296875,1.4308721765518189,0.870129806381464,0.6121529700644314
1761317227349247500,0.81424755859375,1.2484142532080411,0.8236009871795773,0.6000123773504048
1761317227359230200,0.824230224609375,1.0322837773650884,0.7167167757362127,0.5375440846081823
1761317227369213400,0.83421337890625,0.8059732682913542,0.5567977241978049,0.5015867456400767
1761317227379196400,0.844196533203125,0.6322580388516187,0.44355888303071256,0.505171106932871
1761317227389179400,0.854179443359375,0.5387812982529402,0.3753378719806671,0.5996258987834677
1761317227399162400,0.864162353515625,0.5448246700704097,0.3559656475126743,0.7171335398435592
1761317227409145300,0.874145263671875,0.64038698477149,0.33078795163631436,0.8655121565181761
1761317227419128300,0.88412841796875,0.7111258238613605,0.28187428312450646,0.9594454817779362
1761317227429111600,0.894111572265625,0.673822805905342,0.11915303364694117,0.9266411634806543
1761317227439094300,0.90409423828125,0.502535095873475,-0.08905863189548253,0.8102088600344955
1761317227449077200,0.9140771484375,0.35223873594403265,-0.2459025137722492,0.7381362150575965
1761317227459059500,0.9240595703125,0.11420739393830298,-0.37615064966827627,0.6720607646688819
1761317227469042200,0.934042236328125,-0.2294856319785118,-0.5077510769560932,0.5874651035316288
1761317227479025400,0.944025390625,-0.5331260489702224,-0.6184548466876149,0.46841666277032346
1761317227489008400,0.95400830078125,-0.7124702242076396,-0.6828112912639975,0.2740788800079375
1761317227498991600,0.96399169921875,-0.7770020253509282,-0.7335629888579249,0.12697313281334935
1761317227508974300,0.973974365234375,-0.8910498448133468,-0.7874258042097091,-0.007989099057763814
1761317227518957300,0.983957275390625,-1.01916944424808,-0.8120879517793655,-0.13693017094321547
1761317227528940500,0.9939404296875,-1.1515659903496502,-0.765403942015767,-0.21448300089687108
1761317227538923500,1.003923583984375,-1.3680495174139737,-0.7003133379459381,-0.2542493402265012
1761317227548906200,1.01390625,-1.6611071655929088,-0.7683519781664013,-0.12126505736485123
1761317227558889500,1.023889404296875,-1.8389771766245364,-1.0222948827922345,0.21618279055207967
1761317227568872400,1.03387255859375,-1.7913374735713004,-1.1618620511755346,0.3644588236350566
1761317227578855400,1.04385546875,-1.5677403151094913,-1.0992910287111997,0.19979966489747167
1761317227588838400,1.05383837890625,-1.3873504302114248,-1.1214677892059086,-0.05300685610957443
1761317227598821400,1.0638212890625,-1.423081668806076,-1.2188742704689501,-0.28634872512482107
1761317227608804400,1.073804443359375,-1.6123808363467453,-1.1701891500160098,-0.5796951271172612
1761317227618787800,1.083787841796875,-1.9690812278747558,-0.9665843937471509,-0.8192643462147563
1761317227628770600,1.0937705078125,-2.4707874717086553,-0.6065989891991019,-0.9708644091539085
1761317227638753500,1.10375341796875,-2.892497218763828,-0.14081716844439507,-1.080650406453386
1761317227648736800,1.11373681640625,-3.0798820771157738,0.23187501133307814,-1.0289890466686338
1761317227658719500,1.123719482421875,-2.9898394026190043,0.43676469284594055,-0.8712584450852126
1761317227668702700,1.13370263671875,-2.6057705271720883,0.5408231793440879,-0.6906842896614224
1761317227678684700,1.1436845703125,-2.0086510217189786,0.5851179558835923,-0.5814044883184135
1761317227688667600,1.153667724609375,-1.3269728261381386,0.6437006393641234,-0.47603645359165964
1761317227698650600,1.163650634765625,-0.6952139689803123,0.6615684506185352,-0.4151717966537922
1761317227708633600,1.173633544921875,-0.23966215807795524,0.5596190652288496,-0.33431239943541585
1761317227718616800,1.183616943359375,0.10987784030139446,0.43397535438835616,-0.2524083154696971
1761317227728599600,1.193599609375,0.4821650925397873,0.36432562570944427,-0.2326774137571454
1761317227738582500,1.20358251953125,0.8255424766361713,0.32059666635915635,-0.2652654589552432
1761317227748565800,1.213565673828125,1.0157634351968765,0.22746289397925137,-0.3345457332672551
1761317227758548700,1.223548828125,1.1152981606602668,0.18361454603299499,-0.5202165542429312
1761317227768531500,1.233531494140625,1.1184785442620515,0.23238339924663304,-0.7567789562072604
1761317227778514700,1.2435146484375,0.8721627735137939,0.31921412595957516,-1.0387536309663206
1761317227788497700,1.25349755859375,0.5601923350721597,0.4466419437378645,-1.2883861981123685
1761317227798480600,1.263480712890625,0.32037703225910663,0.5193462376818061,-1.5319219827532768
1761317227808463600,1.273463623046875,0.23767770626246928,0.5428296968609094,-1.753796701336652
1761317227818446600,1.283446533203125,0.30708617353141304,0.5467381024762987,-1.8892619873590766
1761317227828429800,1.293429931640625,0.47456163179874417,0.5688026347681879,-1.8620213676035402
1761317227838412800,1.303412841796875,0.6403495753705502,0.629717414458096,-1.6898367087319492
1761317227848395500,1.3133955078125,0.8092009981662035,0.7342150230258703,-1.4461908878453076
1761317227858378800,1.323378662109375,0.9195967248618602,0.9033969929501414,-1.1203815283391625
1761317227868361700,1.33336181640625,0.8896627743691206,1.066464571647346,-0.7790813889082521
1761317227878344400,1.343344482421875,0.7534294265836476,1.1988000352114438,-0.43517201682701706
1761317227888327700,1.35332763671875,0.5510042354881763,1.3342714587137103,-0.17385989860743284
1761317227898310700,1.363310546875,0.3587801204115152,1.410263396026194,-0.010849822251126169
1761317227908292600,1.373292724609375,0.26810791583955285,1.4548773215174675,0.10164178074523805
1761317227918275600,1.383275634765625,0.3260772897273302,1.4638012172073125,0.09561915945485233
1761317227928258600,1.393258544921875,0.5272065957933664,1.3657915093541144,0.05458038903661072
1761317227938241800,1.40324169921875,0.8542506847262382,1.2428332382053136,0.08171933851595968
1761317227948224500,1.413224609375,1.3059224393248556,1.1276111142665146,0.1172797871209681
1761317227958207500,1.42320751953125,1.7660533947110175,0.9826201672688126,0.1632202485082671
1761317227968190700,1.433190673828125,2.1560820553451774,0.7847802581369876,0.24176289321687072
1761317227978173700,1.443173583984375,2.5289801329582926,0.6167264154598117,0.34843945325892417
1761317227988156700,1.45315673828125,2.8040707472920414,0.5205030065014958,0.4623818030528724
1761317227998139600,1.4631396484375,2.8892233116596935,0.4320353262364864,0.6027664252988993
1761317228008122600,1.47312255859375,2.705606865930557,0.321180165335536,0.6456416904293001
1761317228018105900,1.48310595703125,2.3937942483991383,0.2423345921576023,0.5816038833480328
1761317228028088600,1.493088623046875,2.032268628671765,0.17796441131681204,0.4465061154637485
1761317228038071600,1.503071533203125,1.676597580191493,0.1051727313503623,0.31779366470240056
1761317228048054800,1.5130546875,1.3893991794347762,0.036165538358688354,0.23323731266222894
1761317228058037800,1.523037841796875,1.204549392518401,-0.06284896262288094,0.12038564418181777
1761317228068020500,1.5330205078125,1.0815724166691303,-0.14267711709737776,0.0031483810283243654
1761317228078003700,1.543003662109375,0.9542132802128791,-0.2918012183770537,-0.07129329463485629
1761317228087986700,1.552986572265625,0.7954518742769956,-0.4668652320772409,-0.11342928570527583
1761317228097969400,1.562969482421875,0.6687801355630159,-0.6048167819574475,-0.08257222901824861
1761317228107952600,1.57295263671875,0.5444394701451063,-0.7705918660476804,-0.005172032343037426
1761317228117935600,1.582935546875,0.33351240816414357,-1.0268056382149457,0.011987703707255423
1761317228127917800,1.592917724609375,0.09957681103944778,-1.250835050614178,0.00915131123755127
1761317228137900500,1.602900634765625,-0.082718615218997,-1.4029352450951933,0.0885682910952717
1761317228147883800,1.6128837890625,-0.25291969905793665,-1.5913991308555007,0.2101671835243702
1761317228157866800,1.62286669921875,-0.42831309084296226,-1.7927435409769414,0.3302204174140468
1761317228167849500,1.632849365234375,-0.6044195993334055,-1.943280139403045,0.3768008572053164
1761317228177832700,1.642832763671875,-0.7575485523402691,-2.0356062486618756,0.3353166811071336
1761317228187815700,1.652815673828125,-1.0274807609975338,-2.0806430757403374,0.2798431608893908
1761317228197798700,1.662798583984375,-1.3923136055767535,-2.0313564822629093,0.178078429617919
1761317228207781600,1.67278173828125,-1.7641770794451235,-1.878946783441305,0.05583972318163141
1761317228217764600,1.6827646484375,-2.1453911499828098,-1.6889561265051365,-0.01833920989213511
1761317228227747600,1.69274755859375,-2.5281553725719452,-1.4886042345523833,-0.013435710558481515
1761317228237730800,1.702730712890625,-2.9092069460242986,-1.409049344061315,0.20908022853787986
1761317228247713500,1.712713623046875,-3.1683027033686635,-1.5361340474903582,0.6780590552356094
1761317228257696500,1.722696533203125,-3.1610616461992262,-1.564421107558906,0.9901951325677335
1761317228267679700,1.7326796875,-3.0341560987293716,-1.5001441579595207,1.041722856035456
1761317228277662700,1.742662841796875,-2.933212675511837,-1.558423036187887,1.0551610873445867
1761317228287645700,1.752645751953125,-3.0093460671216246,-1.6837028821520506,1.001778748986125
1761317228297628700,1.762628662109375,-3.239229758507013,-1.6678208378873765,0.7151081714957952
1761317228307611600,1.772611572265625,-3.5251340277999637,-1.4509941964738071,0.3627245471883565
1761317228317595000,1.782594970703125,-3.741664901137352,-1.0549895301699639,0.0796948834836483
1761317228327577600,1.79257763671875,-3.850506384128332,-0.6149976919710636,-0.05218722855607048
1761317228337560600,1.802560546875,-3.828922328829765,-0.19023221060708165,0.02238201900953427
1761317228347543800,1.812543701171875,-3.5391479401051997,0.18571940935775635,0.22732832608046008
1761317228357525500,1.822525390625,-2.9414363139778374,0.4976248197391629,0.49063079613335425
1761317228367508700,1.8325087890625,-2.098909384793043,0.7334145202979445,0.6703067606084049
1761317228377491700,1.84249169921875,-1.196690495711565,0.894234904590249,0.7937599026020615
1761317228387474400,1.852474365234375,-0.32589199628829957,0.935412425892055,0.8497956050135195
1761317228397457700,1.862457763671875,0.477588870665431,0.8626791981145739,0.9997937126487493
1761317228407440600,1.872440673828125,1.2161474758535622,0.735910721027851,1.1752077088303863
1761317228417423600,1.882423583984375,1.86825120190382,0.6230825064882636,1.3365604464337228
1761317228427406600,1.892406494140625,2.338913488176465,0.5332783169224858,1.4704427010484038
1761317228437389600,1.9023896484375,2.622502466264367,0.4889926004722714,1.5360349710300565
1761317228447372800,1.912372802734375,2.6745857047230004,0.4812289807334542,1.5802527368105947
1761317228457355800,1.922355712890625,2.498779640483856,0.519670939591527,1.5828377848677335
1761317228467338500,1.93233837890625,2.2209300828307867,0.6375640363052487,1.525253318644315
1761317228477321700,1.94232177734375,1.867806965267658,0.8081523658961057,1.4264271798416972
1761317228487304700,1.9523046875,1.4874872132211923,0.9364099124968052,1.2929440075471996
1761317228497287700,1.96228759765625,1.162130054461956,1.0315618928313255,1.1265454577963798
1761317228507270700,1.972270751953125,0.9065069416642189,1.1155001129731534,0.9249670197233557
1761317228517253600,1.982253662109375,0.584897737261653,1.165324758850038,0.7029762004796415
1761317228527236600,1.992236572265625,0.134828741684556,1.2317135860368609,0.5040361480861902
1761317228537219800,2.0022197265625,-0.3335094855546951,1.3956553172200918,0.3101444285908714
1761317228547202600,2.01220263671875,-0.8018406985312699,1.6198048488676546,0.20701233622264115
1761317228557185500,2.022185546875,-1.2085223878026008,1.829817134091258,0.17464432698339222
1761317228567168800,2.032168701171875,-1.485395209378004,2.039811299136281,0.22678422753270713
1761317228577151500,2.0421513671875,-1.5843828223526477,2.2132067951023577,0.30128941515246405
1761317228587133700,2.0521337890625,-1.482041807296872,2.378600186398625,0.3810376179922372
1761317228597116700,2.06211669921875,-1.1561305217862128,2.483699267990887,0.45707255419623105
1761317228607099600,2.072099609375,-0.6478676959156989,2.4300515566945076,0.45322625403162087
1761317228617082600,2.08208251953125,-0.0013999299257993697,2.2867896254464983,0.3919899507697671
1761317228627065900,2.09206591796875,0.6781488524109125,2.125949951931834,0.323310199634172
1761317228637048800,2.102048828125,1.2837760739684103,1.961210348369181,0.2467949325673282
1761317228647032000,2.112031982421875,1.7941911094367502,1.7740554993808269,0.22911393085559828
1761317228657015000,2.12201513671875,2.1792145091295243,1.5934098861560224,0.2291531668874435
1761317228666998000,2.131998046875,2.392704115074873,1.4232055874466896,0.2516775900423527
1761317228676981000,2.14198095703125,2.4553204379856584,1.3172116028413177,0.2534437594646588
1761317228686964000,2.1519638671875,2.4637591805070636,1.2642071578845382,0.26964696197509763
1761317228696947200,2.161947265625,2.4523534048736093,1.2511048074662685,0.3207398742221296
1761317228706930000,2.171929931640625,2.4071657711476084,1.2406044562399388,0.40838253837246447
1761317228716913000,2.181912841796875,2.253791318947077,1.1837237543717025,0.5009728880580514
1761317228726896000,2.191896240234375,2.036517518287897,1.100321833063662,0.5247229988167063
1761317228736878800,2.20187890625,1.7896014435589311,1.0210141953319312,0.4944349011240527
1761317228746861800,2.21186181640625,1.536554318729043,0.8871668659001588,0.5016952109832317
1761317228756845000,2.221844970703125,1.259358256548643,0.7021753324255346,0.5254498152539133
1761317228766828000,2.231828125,0.9351648808717727,0.522753708037734,0.5180736604627222
1761317228776811000,2.24181103515625,0.6201204418122768,0.3491600591510534,0.48142450330555436
1761317228786794000,2.2517939453125,0.34359891789257524,0.16432751563042403,0.4320384680416435
1761317228796777000,2.26177685546875,0.1689133821159601,-0.031248540222644804,0.3626171412911266
1761317228806760200,2.27176025390625,-0.030471126109361646,-0.22385873200744388,0.30185249239532275
1761317228816743000,2.281742919921875,-0.30170564953684803,-0.3972092197880149,0.2250814422028139
1761317228826725000,2.29172509765625,-0.5858867482990026,-0.4887848029404878,0.14554215113967656
1761317228836708000,2.3017080078125,-0.9062912530869245,-0.5532929309472442,0.027879301251564174
1761317228846690800,2.31169091796875,-1.2130787359327078,-0.5849605733647942,-0.14711283452250062
1761317228856674000,2.321674072265625,-1.5349620811015368,-0.6042231999784707,-0.36856381126847115
1761317228866657000,2.331656982421875,-1.875434975928068,-0.603232435375452,-0.6002124299671501
1761317228876640000,2.341639892578125,-2.272968313103914,-0.5753080711394548,-0.7293550157740711
1761317228886623000,2.351623046875,-2.6848808887660502,-0.7068269576236605,-0.5730645299963653
1761317228896606000,2.36160595703125,-2.8665000231981277,-1.051924881902337,-0.2253770276159048
1761317228906589000,2.3715888671875,-2.725674086925387,-1.1577177909776568,-0.1794582300711423
1761317228916572200,2.381572265625,-2.3618314224272967,-1.014813294865191,-0.393049725488387
