acc_x_mean,acc_x_std,acc_x_var,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_mad,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_energy,acc_x_zcr,acc_y_mean,acc_y_std,acc_y_var,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_mad,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_energy,acc_y_zcr,acc_z_mean,acc_z_std,acc_z_var,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_mad,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_energy,acc_z_zcr,gyr_x_mean,gyr_x_std,gyr_x_var,gyr_x_min,gyr_x_max,gyr_x_range,gyr_x_median,gyr_x_mad,gyr_x_rms,gyr_x_skewness,gyr_x_kurtosis,gyr_x_energy,gyr_x_zcr,gyr_y_mean,gyr_y_std,gyr_y_var,gyr_y_min,gyr_y_max,gyr_y_range,gyr_y_median,gyr_y_mad,gyr_y_rms,gyr_y_skewness,gyr_y_kurtosis,gyr_y_energy,gyr_y_zcr,gyr_z_mean,gyr_z_std,gyr_z_var,gyr_z_min,gyr_z_max,gyr_z_range,gyr_z_median,gyr_z_mad,gyr_z_rms,gyr_z_skewness,gyr_z_kurtosis,gyr_z_energy,gyr_z_zcr,acc_x_spectral_energy,acc_x_spectral_entropy,acc_x_dominant_frequency,acc_x_dominant_magnitude,acc_x_spectral_centroid,acc_y_spectral_energy,acc_y_spectral_entropy,acc_y_dominant_frequency,acc_y_dominant_magnitude,acc_y_spectral_centroid,acc_z_spectral_energy,acc_z_spectral_entropy,acc_z_dominant_frequency,acc_z_dominant_magnitude,acc_z_spectral_centroid,gyr_x_spectral_energy,gyr_x_spectral_entropy,gyr_x_dominant_frequency,gyr_x_dominant_magnitude,gyr_x_spectral_centroid,gyr_y_spectral_energy,gyr_y_spectral_entropy,gyr_y_dominant_frequency,gyr_y_dominant_magnitude,gyr_y_spectral_centroid,gyr_z_spectral_energy,gyr_z_spectral_entropy,gyr_z_dominant_frequency,gyr_z_dominant_magnitude,gyr_z_spectral_centroid,acc_sma,acc_smv,acc_corr_xy,acc_corr_xz,acc_corr_yz,gyr_sma,gyr_smv,gyr_corr_xy,gyr_corr_xz,gyr_corr_yz,activity,subject,session,window_id,source_file
0.009171884898096273,0.002931038751330168,8.590988161799112e-06,0.0010197290685027,0.0160076133906841,0.0149878843221814,0.009152593556791499,0.0017047622241079486,0.009628834859198987,-0.04180592505086615,0.5871243829075392,0.004635723037286279,0,-0.012862585783004714,0.005179127790662295,2.68233646720105e-05,-0.0264520049095153,-0.0023396015167236,0.0241124033927917,-0.0121190845966339,0.0035634040832518993,0.013866126989796591,-0.3330561876023116,0.031041989157335692,0.009613473884858274,0,-0.04630804061889644,0.006234003479580634,3.886279938342345e-05,-0.0584173202514648,-0.0323619842529296,0.026055335998535205,-0.046458721160888644,0.004268646240234392,0.04672576832268022,0.21788487113535565,-0.39047056951813985,0.10916487126723928,0,-2.264930961246199e-05,0.0004257379166742824,1.8125277369415823e-07,-0.0009825803572311,0.0009659265051595,0.0019485068623906,-9.159647743215e-05,0.0002498085741535,0.0004263399640194189,0.38397856432108796,-0.1617958652191449,9.08828824600397e-06,22,-2.1650075796060005e-05,0.0004165241159507134,1.7349233916852336e-07,-0.0008493491332046,0.0009825803572311,0.0018319294904357,8.32695241115e-06,0.00029144334530425,0.00041708639986278443,0.027253880095121433,-0.529814950409325,8.698053247524925e-06,27,7.660796291022005e-06,0.0003971488083408767,1.577271759665784e-07,-0.0008160413126461,0.000932618684601,0.0017486599972471,-8.32695241115e-06,0.00025813551928875,0.0003972226878797219,-0.15254722394304768,-0.2757952781037516,7.88929318831955e-06,33,0.22084900511608915,2.206695304581938,0.0,0.4585942449048136,12.709120616781428,0.4471320797523651,2.2901296748722872,0.0,0.6431292891502357,11.36798131961101,5.407769151594936,1.3672703092954355,0.0,2.3154020309448216,5.9604240299267,0.0002269609171085476,3.066286504033331,12.0,0.006687694142903773,24.66129091452876,0.00021721502679581084,3.05936890908556,34.0,0.005191393792253262,25.319186802644296,0.00019439002095148869,3.069008708435411,6.0,0.004752060078362451,25.42703754727208,0.06834251129999742,0.04930690939258162,-0.116155725904971,-0.12920274560660105,-0.03325543505478149,0.0009912404177519962,0.0006630012362615277,0.10127514710461363,-0.09414691490688439,0.09499483963684566,still1,Christine,1,882,combined_train_data_wide.csv
0.009340577493421683,0.0033822046812580107,1.1439308505923602e-05,0.0010197290685027,0.0160076133906841,0.0149878843221814,0.0087303002364933,0.0023664662148803503,0.00993406746587415,-0.02524459334658714,-0.5010812469314461,0.0049342848208269625,0,-0.01211575269699092,0.005541423119779876,3.070737019243094e-05,-0.0264520049095153,-0.0015084147453308,0.0249435901641845,-0.0125995278358459,0.003987163305282601,0.013322868820455816,-0.11097768114489265,-0.19121312374457444,0.008874941680353687,0,-0.0465767097473144,0.006358522997341802,4.043081470772458e-05,-0.0584173202514648,-0.0323619842529296,0.026055335998535205,-0.04596948623657225,0.004709243774414101,0.04700873009977293,0.15033256019996832,-0.5413320893782472,0.11049103527966489,0,-1.2323889204705994e-05,0.00042027025569669606,1.766270878233663e-07,-0.0007161179091781,0.0009659265051595,0.0016820444143376,-9.99234325718e-05,0.0003164241788908,0.0004204509080362369,0.5256931128905902,-0.611595870545055,8.838948303424809e-06,20,-2.6646232799920057e-06,0.0003957096776668648,1.5658614899921404e-07,-0.0008326952229253,0.0011324655497446,0.0019651607726699,0.0,0.0002664624771568,0.00039571864906324335,0.3306307175831831,0.23544863005440098,7.829662460821917e-06,32,7.5275648159726e-05,0.0004613250697560344,2.1282081998541e-07,-0.0007993874605745,0.000932618684601,0.0017320061451755,7.494257079085e-05,0.0003164242043567,0.00046742619009986684,-0.11187911123412567,-0.735844723487606,1.0924362159563844e-05,24,0.23226232463858734,2.2667079908222294,0.0,0.4670288746710841,12.48001861879091,0.4051528891266232,2.3267824120899006,0.0,0.6057876348495461,11.55254665380765,5.471948602057626,1.4564052037431505,0.0,2.3288354873657204,6.983296304574404,0.0002187837317376088,3.0336682011722997,26.0,0.006260061432229705,23.924670578739445,0.00019486290864299726,2.9862573851450422,40.0,0.005932379716550908,28.212179240302646,0.0002801471519238106,3.0473336877677126,20.0,0.005940425490362383,21.579875319762667,0.06803303993772702,0.049464642072683,0.1219314489248003,-0.059973397417406434,0.03011946507521895,0.0010355398049067442,0.0006789838099782938,0.10140090646456745,-0.18985284633936622,0.2343139455112265,still1,Christine,1,883,combined_train_data_wide.csv
0.005798319815658005,0.006867434014415532,4.716164994235143e-05,-0.0124807124957442,0.0177875868976116,0.0302682993933558,0.0067513533867895,0.004499379778280851,0.008987889776082244,-0.5928708691909367,-0.20640911526473937,0.004039108131350186,9,-0.005823874473571752,0.00989232360275131,9.785806626155066e-05,-0.0200071930885314,0.020938754081726,0.0409459471702574,-0.0075761079788207505,0.00621932744979855,0.011479354517805924,0.9400581700382878,0.3758878166416433,0.006588779007273564,7,-0.04782716751098629,0.02375413023534321,0.0005642587032376464,-0.1325941085815429,0.0477199554443359,0.18031406402587882,-0.045089721679687444,0.006925106048583998,0.05340127952925463,0.23383453292110556,6.541015570587332,0.14258483276807946,4,0.00019884761921275796,0.003162904845917022,1.000396706432538e-05,-0.0126902759075164,0.012423813343048,0.0251140892505644,-1.66539048223e-05,0.00035805895458905,0.003169149324344304,0.5325933004232013,10.372172471094176,0.000502175371999598,24,0.00016953677750279782,0.010137909185983476,0.00010277720266324813,-0.0398527942597866,0.0568397790193557,0.0966925732791423,-8.32695241115e-06,0.00044132847688155,0.010139326673017996,2.2622840198639786,21.444183904163935,0.005140297269108709,27,9.5593411642762e-05,0.0009389483265719059,8.816239599721824e-07,-0.0025980090722441,0.0026812786236405,0.0052792876958846005,8.32695259305e-05,0.00056623274576845,0.0009438019179476618,-0.18501606807931564,1.1484003292903369,4.453810301608424e-05,16,0.14119853912307895,2.8026377378882827,0.0,0.28991599078290026,16.724634975977413,0.20689910439579343,2.7564951620872344,0.0,0.2911937236785876,13.035620845029543,6.420571743486097,2.5364860964003797,0.0,2.3913583755493146,16.16732631148221,0.012602280863600676,2.998455023843589,18.0,0.04169597736241223,19.182517086875063,0.12851614503613173,3.107998301445676,14.0,0.11771987958709713,22.967472826710456,0.0011242149633502836,2.960637032308295,12.0,0.016051087061446458,18.343321271627122,0.06746372910682098,0.051860592303485824,-0.6096547704121891,-0.30480970755262665,-0.04851939171321053,0.004979850685303834,0.003716497932131751,0.8539369592810621,-0.3877341340027292,-0.32328849662394854,still1,Christine,1,884,combined_train_data_wide.csv
0.0005855467589572152,0.006154069340178185,3.787256944372116e-05,-0.0124807124957442,0.0177875868976116,0.0302682993933558,-0.0002919072285294,0.00350700179114935,0.006181863347781675,0.5523346685510138,0.6049108240259184,0.001910771722532323,17,0.0027441728115081597,0.009069917548747346,8.226340434107508e-05,-0.0200071930885314,0.020938754081726,0.0409459471702574,0.0031041800975798997,0.0051981806755065,0.009475963737820848,-0.4604589051024275,-0.044290624156132274,0.004489694438024784,9,-0.04862857818603511,0.02439990152817031,0.0005953551945844078,-0.1325941085815429,0.0477199554443359,0.18031406402587882,-0.0470685958862304,0.0099935531616211,0.05440674416816115,0.311897244108427,5.6262151812645875,0.14800469054898688,4,0.00022049769511795002,0.0031704321606430726,1.0051640085239902e-05,-0.0126902759075164,0.012423813343048,0.0251140892505644,1.66539048223e-05,0.0003747128648683,0.003178090514568807,0.5081245347446591,10.231828011618752,0.0005050129659396113,27,0.00013589588943433207,0.010147476495063578,0.00010297127921786778,-0.0398527942597866,0.0568397790193557,0.0966925732791423,-0.00012490428707675,0.00054125189490145,0.010148386419063522,2.2659532416925052,21.382155536753377,0.005149487345531646,24,5.6290196371267966e-05,0.000979577465374667,9.595720106698567e-07,-0.0025980090722441,0.0026812786236405,0.0052792876958846005,-5.828866778755e-05,0.0005745597009081,0.000981193455378384,-0.009503180600279548,0.6722732771623523,4.813702984386864e-05,16,0.046957650060583236,3.072854385005895,2.0,0.07794056191112977,22.927461805551495,0.12164277053161024,2.898571215115427,4.0,0.15020411354714158,15.063928102394714,6.654232890623451,2.5004756631782588,0.0,2.4314289093017556,15.945599910760608,0.012684480670357238,3.008350550839961,16.0,0.04195491481027535,19.22883337598225,0.12871892662532175,3.1081187052385855,14.0,0.11900675804573471,23.002512830595677,0.001207235460479879,2.916226919338404,14.0,0.014721840487546739,18.144972503949955,0.0628420758945866,0.05175702067319418,-0.5879403512699375,-0.46354141004998267,0.01666506904638094,0.005211006885037781,0.0038632515478979686,0.8496130895953723,-0.38117720556908574,-0.30280925991037305,still1,Christine,1,885,combined_train_data_wide.csv
-0.00037504537031054006,0.0036576721662568467,1.3378565675810053e-05,-0.0110685713589191,0.0070650931447744,0.0181336645036935,-5.313288420435e-05,0.0024227751418947497,0.003676849834518867,-0.4748043595263115,0.40309209397163137,0.000675961235280071,22,0.006531152725219691,0.005763831812760042,3.3221757165784714e-05,-0.0063540339469909,0.0203641653060913,0.026718199253082203,0.0071904361248016,0.0044517815113067506,0.00871078142797357,-0.04141870557282583,-0.13728420714478862,0.0037938856542964645,8,-0.04781230926513667,0.00860395439364098,7.402803120785393e-05,-0.0639753341674804,-0.0314655303955078,0.0325098037719726,-0.0471439361572265,0.006169319152832049,0.04858029382859811,-0.07943120827674086,-0.8869943695613753,0.11800224742364637,0,-6.661565566900011e-07,0.00048410996286855787,2.3436245614859648e-07,-0.0008493491332046,0.0012490428052842,0.0020983919384888,1.66539048223e-05,0.00033307809826504996,0.0004841104211986709,0.31015090293322184,-0.2934322414399997,1.1718144995657727e-05,25,-3.6638582241619936e-06,0.0006127758039433976,3.7549418589847725e-07,-0.0009992342675104,0.0021316998172551,0.0031309340847655,-6.66156192892e-05,0.0003497319921734,0.0006127867571639942,1.1835698816439681,2.1094183588228805,1.8775380487778202e-05,26,0.00017453292024584004,0.000791305800880009,6.261648705063524e-07,-0.0014655436389148,0.0021150459069758,0.0035805895458905996,0.000166539044585,0.0004912901786156,0.0008103250031659477,0.3947056742682878,-0.17848439770878688,3.283133053779466e-05,15,0.01687860448873811,3.1415676522592877,14.0,0.0424720503361685,24.209592590674767,0.1481663999473197,2.664517206373873,0.0,0.3265576362609845,15.311157009073925,5.80746640932374,1.526668196316529,0.0,2.3906154632568333,7.037857241753555,0.00029115194262310524,3.067821350060483,22.0,0.006724371040415747,23.653319533077905,0.00046743749726819804,3.041102136802171,24.0,0.009325255610513063,24.73784263570708,0.0008588155076699961,2.9429343991312353,12.0,0.013202912239285988,15.664885882204333,0.058027061764150706,0.04874307408186796,-0.29663602206713463,-0.23931902314845116,-0.08977298931679725,0.0014998506705522603,0.0010133981534130635,-0.0626870088333856,-0.36191805090264745,0.3853165586069358,still4,Christine,4,886,combined_train_data_wide.csv
-7.833187468350791e-05,0.00311203866356278,9.684784643509613e-06,-0.0069403802044689,0.0085343597456812,0.0154747399501501,0.00025845319032665,0.00188543973490585,0.003113024337537541,0.06303406825893154,0.314006459811468,0.0004845460263050524,25,0.006651142835617034,0.0059799366726326535,3.575964260869689e-05,-0.0063540339469909,0.0203641653060913,0.026718199253082203,0.0062107145786285,0.0039066970348358,0.008944123413083961,0.22350407686225277,-0.17505678749781461,0.003999867181423835,10,-0.048279151916503865,0.006195047317901359,3.8378611271036823e-05,-0.0614871978759765,-0.0371971130371093,0.0242900848388672,-0.0474591255187988,0.0046234130859375,0.04867499482329603,-0.3010581789024672,-0.7067404456968163,0.11846275605239474,0,-4.2633996345096e-05,0.00043197750639047025,1.8660456602732876e-07,-0.0008493491332046,0.0012490428052842,0.0020983919384888,1.66539048223e-05,0.0002831163874361,0.0004340762878477496,0.2421445839971936,0.19960533332994723,9.421111183584117e-06,21,5.329250925567995e-06,0.00040312688510112945,1.6251128549133922e-07,-0.001032542088069,0.000932618684601,0.00196516077267,-1.66539048223e-05,0.00025813552383619994,0.000403162109339118,-0.013114902547655582,0.3453693028365179,8.126984320338347e-06,24,0.000242480853521546,0.000690935653145054,4.773920767869825e-07,-0.0014655436389148,0.0021150459069758,0.0035805895458905996,0.0002581355220172,0.00041634761873855005,0.0007322493025681349,0.39732374051034786,0.7711736533490821,2.6809452055575997e-05,18,0.012088900359176348,3.0487327480318003,18.0,0.04561324678726135,23.878541888261342,0.1552692020233644,2.7246349166681947,0.0,0.3325571417808517,14.643581627233502,5.8751639862839395,1.3348483228862043,0.0,2.4139575958251926,5.964811738228841,0.00022531898650104656,3.0898648913826166,12.0,0.005894922687004657,22.587400461308473,0.00019709448577164611,3.04568921636927,10.0,0.005185115786795064,25.46492930398978,0.0007431644888529456,3.003258692762469,0.0,0.0121240426760773,17.492106125667934,0.05807367105968282,0.049196056626773385,-0.10104769229468813,0.002751584160111535,-0.03186293691893654,0.00122306277527955,0.0008302287171027457,0.15585865347297514,-0.1818233555378235,0.2470876078179161,still4,Christine,4,887,combined_train_data_wide.csv
-0.0008092813566327061,0.0030340251526658675,9.20530862700914e-06,-0.0061934879049658,0.0085343597456812,0.014727847650647,-0.00046687852591275,0.0023958594538271,0.0031401026959643236,0.3544541953663611,0.1279141473879437,0.0004930122470601207,22,0.005397676229476903,0.0052813081704333525,2.7892215991086084e-05,-0.006407618522644,0.0187532901763916,0.025160908699035603,0.0060406923294067,0.0029567778110504003,0.007551630596721881,0.1495978743405986,0.11277971965437317,0.0028513562334673043,12,-0.04787975311279292,0.005883364015205251,3.4613972135412055e-05,-0.0601825714111328,-0.0359201431274414,0.0242624282836914,-0.047544479370117146,0.004482746124267547,0.048239866607168544,-0.15481288029265947,-0.6473736283706026,0.11635423651387075,0,-0.000100256507248548,0.00034507742800815073,1.1907843132072045e-07,-0.0007327718194574,0.0006328483577817,0.0013656201772390998,-0.0001498851488577,0.00024980858142950005,0.00035934634903724656,0.1339390760669918,-0.8666566041071322,6.456489928319931e-06,18,-2.9977018493859937e-06,0.00036619949043475926,1.3410206679467733e-07,-0.001032542088069,0.0005662327748723,0.0015987748629412999,5.828866778755e-05,0.00027478942138255,0.00036621175979350407,-0.6606435087098882,-0.08712753559397601,6.7055526505527565e-06,21,8.260336664533598e-05,0.00046916696109560114,2.201176373836813e-07,-0.0011491194600239,0.0011491194600239,0.0022982389200478,8.326952684e-05,0.0002997702931679,0.00047638320033857736,-0.00871469084609591,-0.046128785411784445,1.1347047678241256e-05,26,0.01314036176910283,3.0589643260373616,0.0,0.0404640678316353,22.639902441160938,0.10764205373215228,2.7954997735339093,0.0,0.2698838114738452,14.662012099513033,5.774019610198581,1.4170031885530738,0.0,2.3939876556396458,6.811125322493331,0.00017055822574742449,3.0741822452156855,0.0,0.005012825362427399,20.331138620414094,0.00015999165177712257,3.0899536864458974,16.0,0.004951084074487471,24.300104096482087,0.00028883051174032715,3.1429496431313138,22.0,0.005827295984052551,22.719903458231247,0.05661061443388448,0.048576248131142655,0.253135697186574,-0.12883620948954672,-0.048134712777393285,0.000997901986083746,0.0006553410838391393,-0.058214389319196924,0.07708910450798265,0.08842029051965283,still4,Christine,4,888,combined_train_data_wide.csv
-0.00083369042724371,0.003328636564568761,1.1079821378984122e-05,-0.0079034706577658,0.0069944467395544,0.0148979173973202,-0.00044389255344864996,0.00260846130549905,0.0034314517492545224,-0.033211820685604854,-0.7179459044441847,0.0005887430553730962,17,0.005305088758468598,0.00491999373095352,2.4206338312621937e-05,-0.006407618522644,0.0165933966636657,0.023001015186309696,0.0061593651771545,0.0024187862873077497,0.007235351065971287,-0.40805453044405743,0.02804540037501102,0.0026175152523925916,10,-0.04804597854614254,0.005486750275737981,3.0104428588310812e-05,-0.0601825714111328,-0.0359201431274414,0.0242624282836914,-0.0479669570922851,0.0039420127868652,0.04835825144734556,-0.05088506656744496,-0.40526958152965076,0.11692602415223495,0,-3.663859068182799e-05,0.00042214281745121904,1.7820455832565326e-07,-0.0011324655497446,0.0010825038189068,0.0022149693686514,-2.4980857233449997e-05,0.0002831163728842,0.0004237298014688178,-0.022163047559988217,0.026894038332727188,8.977347232640189e-06,14,5.5624041669934e-05,0.0003775350283521286,1.4253269763284254e-07,-0.000932618684601,0.0008493491332046,0.0017819678178056,7.494257079085e-05,0.00024980856687755,0.0003816107069312143,-0.35553863936261415,-0.0500603749475772,7.2813365822270565e-06,20,-6.0287137202974006e-05,0.0005042794700082716,2.5429778387182327e-07,-0.0011491194600239,0.0011324655497446,0.0022815850097685,-9.99234325718e-05,0.0003164241934427,0.0005078703799041184,-0.008262568167123247,-0.3030001852662414,1.2896616139197676e-05,23,0.015586907983653517,3.049428891344564,32.0,0.051416608079866116,21.159391829918576,0.10060386989065746,2.699045360152386,0.0,0.2652544379234299,14.735536339485153,5.808638408948342,1.3747850631715868,0.0,2.4022989273071262,6.741782870259112,0.0002260029415032276,3.11789622555088,8.0,0.0057580343498632326,21.04821062428844,0.00018337358193098777,3.058814433895407,8.0,0.006991886298856566,21.685032894128405,0.0003237123043123223,3.0919238480985567,12.0,0.008064897491331897,22.244308225477674,0.05720784973353133,0.04871234679471468,0.21764368088250327,0.042304681319545574,-0.02579630352231818,0.001057856040133492,0.0007013182707621535,-0.2545173151158275,-0.3753623881266383,0.16218809439275156,still4,Christine,4,889,combined_train_data_wide.csv
-0.0003744947351515239,0.004175166207174225,1.7432012857529604e-05,-0.0079034706577658,0.0133241862058639,0.0212276568636297,-0.0006391666829586,0.0024962751194834,0.004191927857702923,0.5364065060575064,0.8672189279250384,0.0008786129582092907,15,0.006190240383148153,0.004617170386195474,2.1318262375160462e-05,-0.0050471425056457,0.0165933966636657,0.0216405391693114,0.00627094507217405,0.0027081966400146996,0.007722521503778325,-0.08711572802168384,-0.164305518201584,0.0029818669188159323,6,-0.048589305877685514,0.021303848151419356,0.00045385394605873395,-0.1456050872802734,0.0331172943115234,0.17872238159179682,-0.0480422973632812,0.0037097930908203507,0.053054449311382146,-0.6101583283463499,11.59787714088318,0.14073872958670086,2,-1.398928143317e-05,0.0006743277853247804,4.547179620610232e-07,-0.0024814319331198,0.0022649310994893,0.004746363032609099,3.33078105541e-05,0.00032475115312985,0.0006744728771833896,-0.519487926851568,4.457684856415381,2.2745683102801985e-05,23,-0.00024481238593580796,0.00452212410437396,2.0449606415359985e-05,-0.0194850694388151,0.0197182241827249,0.03920329362154,-1.66539048223e-05,0.00039969370664030005,0.004528745910256786,-0.2239744267874621,12.219322056510107,0.0010254769759833785,19,-0.00015954440757922202,0.00046590577717485243,2.1706819320490323e-07,-0.0013156584464013,0.0008326952229253,0.0021483536693265998,-0.0001165773355751,0.00029977028316345003,0.0004924658477444991,-0.3056847424743163,-0.222732524671998,1.2126130559735409e-05,20,0.021775969737526695,3.12256817826684,32.0,0.05506316615634345,23.847414076830876,0.12160691293203589,2.603293452768357,0.0,0.3095120191574076,12.68972874614599,6.4695993039413136,2.4783949022150913,0.0,2.4294652938842756,15.628760422887574,0.0005434834270970211,3.0538745114746457,12.0,0.00978010399314138,22.648152916561745,0.02570310403703425,3.0927697967086973,10.0,0.05715875774255918,20.872184180647338,0.0003348202680224358,3.0447284287293943,14.0,0.0082252802177963,19.148198836156524,0.06019530454650507,0.05113057245833552,0.17149173651144894,-0.4066053887443686,0.11464406845927819,0.002481431846099304,0.0019832707502390606,0.5039953715393481,-0.0471832526515923,0.2814874208014619,still4,Christine,4,890,combined_train_data_wide.csv
0.00044819846749306815,0.00474596352649931,2.2524169794861764e-05,-0.0102829691022634,0.0133241862058639,0.0236071553081273,-0.0005935630761086501,0.00259511405602095,0.0047670799931535555,0.3574226461265185,0.24297638574531222,0.0011362525830562451,20,0.0055432569980620894,0.004866784837822847,2.368559465766236e-05,-0.0039662718772888,0.0179661512374877,0.0219324231147765,0.0055773258209227995,0.0029381215572357,0.007376536640200921,0.17241477412093142,-0.099517241496073,0.002720664640211335,8,-0.048937873840331984,0.025174340804547522,0.0006337474349435064,-0.1456050872802734,0.0331172943115234,0.17872238159179682,-0.049402713775634696,0.00520563125610355,0.05503328929798541,-0.13845415248145918,5.491312735378374,0.15143314654778778,4,2.7645481313808007e-05,0.0007322918073423995,5.362512911007978e-07,-0.0024814319331198,0.0022649310994893,0.004746363032609099,3.33078105541e-05,0.00034973200399685,0.0007328134576670041,-0.49320483241742835,2.9114908397685557,2.6850778186893504e-05,24,0.00011291348575467598,0.00470568318902657,2.214345427548727e-05,-0.0194850694388151,0.0197182241827249,0.03920329362154,8.32695222925e-05,0.00051627105858635,0.00470703768104235,-0.33830195772213156,10.160362964188748,0.0011078101865376272,17,-0.00024947549609349395,0.0007263584211268456,5.27596555941884e-07,-0.0024148162920027,0.0011491194600239,0.0035639357520265997,-0.00014155819371805,0.00042467458115424993,0.000768006887399442,-1.0395962163934025,1.393135355148555,2.9491728954648955e-05,20,0.027943496399909527,3.0993549980427124,36.0,0.061124278635443285,25.067877534324467,0.10519409696577708,2.766115307281309,0.0,0.27716284990310447,15.257971970392909,6.774371394745672,2.4758829486792795,0.0,2.446893692016599,16.209174491004276,0.0006662826548660347,3.0591146436585235,14.0,0.01105218292548497,21.5343936933768,0.027687077203116,2.9946102252691773,10.0,0.06144635224061502,20.954680524095444,0.0008063540095054332,2.9578203720467973,0.0,0.0124737748046747,15.807960888814849,0.06077020581811651,0.051961497254764843,0.021070620462975934,-0.5185276715412339,0.09189448816096941,0.0030986255601963904,0.00243954293943314,0.4164123894129225,-0.15227521404499064,0.08766063627454973,still4,Christine,4,891,combined_train_data_wide.csv
